Years,    Under 5 years,    5 to 9 years,    10 to 14 years,    15 to 19 years,    20 to 24 years,    25 to 29 years,    30 to 34 years,    35 to 39 years,    40 to 44 years,    45 to 49 years,    50 to 54 years,    55 to 59 years,    60 to 64 years,    65 to 69 years,    70 to 74 years,    75 to 79 years,    80 to 84 years,    85 years and over,Citizens,Non Citizen,Associates Degree,Bachelors Degree,Masters Degree,Professional degree,Doctorate degree,Regular high school diploma,GED or alternative credential,No schooling completed,"Nursery school, preschool",Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,12th grade - no diploma,"Some college, but less than 1 year","1 or more years of college credit, no degree",Foreign Born/Immigrants,Speak Only English,Spanish,French (Incl. Cajun),Haitian,Italian,Portuguese,German,"Yiddish, Pennsylvania Dutch or Other West Germanic Languages",Greek,Russian,Polish,Serbo-Croatian,Ukrainian or Other Slavic Languages,Armenian,"Persian (Incl. Farsi, Dari)",Gujarati,Hindi,Urdu,Punjabi,Bengali,"Nepali, Marathi, or Other Indic Languages",Other Indo-European Languages,Telugu,Tamil,"Malayalam, Kannada, or Other Dravidian Languages","Chinese (Incl. Mandarin, Cantonese)",Japanese,Korean,Hmong,Vietnamese,Khmer,"Thai, Lao, or Other Tai-Kadai Languages",Other Languages of Asia,Tagalog (Incl. Filipino),"Ilocano, Samoan, Hawaiian, or Other Austronesian Languages",Arabic,Hebrew,"Amharic, Somali, or Other Afro-Asiatic Languages","Yoruba, Twi, Igbo, or Other Languages of Western Africa","Swahili or Other Languages of Central, Eastern, & Southern Africa",Navajo,Other Native Languages of North America,Other & Unspecified Languages,White Alone,White Alone.1,Black or African American Alone,Black or African American Alone.1,American Indian & Alaska Native Alone,American Indian & Alaska Native Alone.1,Asian Alone,Asian Alone.1,Native Hawaiian & Other Pacific Islander Alone,Native Hawaiian & Other Pacific Islander Alone.1,Some Other Race Alone,Some Other Race Alone.1,Two or More Races,Two or More Races.1,Gulf War (2001-),Gulf War (1990s),Vietnam,Korea,World War II,Other,Party
0.8007558682154895,0.2700357864591598,0.4764623618162467,0.5884537184178901,0.04469111719345875,0.9773424854820296,0.08405648899097151,0.1284139543897732,0.010498711200700672,0.4103735103741808,0.5089001408745479,0.9897103463430537,0.7266624235129936,0.165422734754337,0.05367221225160468,0.6264935657103229,0.953503112572119,0.23474740060915666,0.6727935221384744,0.18821743010657987,0.04211224449517259,0.08442652004654416,0.5984535797360273,0.12536351292428738,0.8597133681597742,0.8616690836157279,0.2717391322757964,0.9546695631914994,0.09608328666726562,0.016053218712784978,0.1332399503577707,0.697489466695997,0.32419475189406244,0.5991681062964085,0.23909069128413352,0.3112648401513576,0.5270122562448368,0.2058318750023368,0.345525710130289,0.13299184121307794,0.6410105099908289,0.7228856358770216,0.8704253385528941,0.2474891999664086,0.0018067648521247204,0.9014034766655525,0.11438483655680942,0.29729845784658937,0.5145162339937064,0.2118117517355912,0.013319568313962193,0.8694288148463971,0.32780864208630356,0.10559989047980733,0.6437357426160841,0.7037649197533126,0.10141300253810281,0.7362889226663911,0.43847781522703577,0.6186931847226754,0.15861231063154846,0.015290905093358287,0.7166418100633087,0.21567881687606671,0.4060410267738427,0.1658545848177857,0.10785353593574698,0.6644473820463193,0.46433638173436087,0.7154437108784812,0.016545902891618947,0.5504800681743516,0.5736456025247166,0.20977356483998433,0.10006433473040866,0.27577103035058337,0.15491992960703982,0.02216908476717372,0.2381621668892584,0.0887281353910172,0.4709072952917327,0.11476952066326374,0.3560368252536731,0.2919361809430028,0.7742045065960818,0.1742980289156284,0.05329849283985688,0.39485774692442,0.4482054393178918,0.8023083122067421,0.24181390273893155,0.29650372389855795,0.9435026280486422,0.7152998404720659,0.36289459742675245,0.771262890954562,0.66984548933601,0.6026703675543506,0.8752897766844764,0.6484134498082957,0.12035778080985449,0.006171761687353672,0.3682066489202549,0.894098233944286,0.47159987877180354,0.37473305301550497,0.8710296770997707,0.7566988517722479,0.9018549325728381,0
0.43474993994305533,0.15593055381966103,0.5535169185957151,0.9063919951911198,0.5269352164870482,0.6730760679239269,0.7259480036385748,0.2892832385694196,0.5066767057974074,0.45098012662821285,0.502918785388292,0.6466302177811161,0.6032100396345852,0.6699750136656898,0.6887351681122756,0.5855653809876515,0.3366716633043655,0.32919578580888387,0.675401735470017,0.8408915988488911,0.8270709120250443,0.41495682463601946,0.7834975494877017,0.42443587854365705,0.07382189096873293,0.8506548290587852,0.01486887620665378,0.10998440517500851,0.6108051493069001,0.33868840751445795,0.0795147026346017,0.32003298352482656,0.23679205947255744,0.5981579624096081,0.9595519758383118,0.07263115386333219,0.7702320141081516,0.5206708811648361,0.07396741861500233,0.6260650436964362,0.46822548157304644,0.7345009417622234,0.6163891144872351,0.8676746609268446,0.10891666847528692,0.6473791733695587,0.8060335449320113,0.02454682751060333,0.8993124310191045,0.43196681112733104,0.717671578750919,0.559435712594204,0.5858456651737947,0.4072628083663281,0.8766380518989038,0.18175563956698193,0.7852314474498414,0.34583109136767654,0.7254368558806303,0.44581295556543,0.6332508544535448,0.5447025441727597,0.2954422529656656,0.8594049854257663,0.7465021358876602,0.349906727820942,0.2610263628825513,0.6033658771696724,0.8927011436953247,0.26538268141951393,0.018361949477303963,0.2854698707515082,0.9806871139926601,0.12579200410061464,0.8981554759020334,0.22610488272691642,0.7381531514981086,0.08142944646237438,0.2882171361840892,0.4693633577059978,0.9699442138172711,0.4363889553040028,0.4435924172686979,0.4037608086032908,0.2307412629758523,0.20757289412897661,0.14660480169941326,0.7353757999344476,0.6957929427145836,0.3553651121515429,0.35698375567639096,0.3079285731799696,0.30750504732851025,0.20964633141058098,0.26420933575124217,0.25798334850286986,0.8309675052615257,0.08855686250172035,0.3646566049761508,0.7855028088763591,0.01382459883515097,0.12040643535350037,0.8954397799683207,0.9351124023638281,0.9164056123727006,0.5888036241343731,0.7932231420574708,0.22227634876583657,0.5819123520384464,0
0.2896365160290335,0.504842013836296,0.8388176788959553,0.016140461379344995,0.3378791521921892,0.2373713543449495,0.8708040726464814,0.9979268445894902,0.7215527471261698,0.4507755082927235,0.3063616028640632,0.10092973613121392,0.10666676647135032,0.18354287944968495,0.7513582493131857,0.9092971787765306,0.15173099259705858,0.5188153400531408,0.23602401866343548,0.6913437544150501,0.47445282968091107,0.3126310071446612,0.4250854423057159,0.25482129434497724,0.9942035834011584,0.5326389583865863,0.20632405981270419,0.7280087199347094,0.39372985779292113,0.10458959947192159,0.4261021181282777,0.7959049211937881,0.28617488416805015,0.8199149344186509,0.9461039835550263,0.9532699362326247,0.5005553678654155,0.9636919121781854,0.17395003419031352,0.9224801992604944,0.8150479752066729,0.3612073981833689,0.578882341583134,0.13694002966480323,0.4969497709523233,0.7407663719684465,0.05033544118015176,0.10430320260593129,0.10593650604667404,0.05963193937868483,0.43249131102381344,0.06315902575160481,0.31278996376207246,0.7612472950150433,0.2816092691824935,0.6178957860283409,0.7990870937454724,0.13149090450735423,0.9454641099384954,0.15401692202398765,0.5253156843154776,0.6615482750062021,0.3432519729057103,0.3978732050726217,0.5591408128960257,0.41775749338002943,0.641992251569598,0.37380595634557734,0.06883664030378212,0.7063852233957355,0.1214492767884523,0.14432425827012374,0.4220471626834711,0.6904021699083561,0.6506600560955591,0.8920730499002879,0.8271173073894519,0.3932536908777161,0.07074220709726642,0.09851889464330632,0.6477563205312794,0.49821492721007166,0.8333797559390042,0.3793005205245177,0.8582568034959004,0.8471889258153639,0.051862397352994916,0.9795693548850056,0.4647553674872973,0.7657725397003402,0.28743713577528096,0.20371611136930856,0.19992501421301434,0.21617295847117823,0.7177369220681022,0.21737090657579394,0.1848715992523272,0.8928472813856819,0.37381752312617644,0.5998260894659351,0.3836327098482991,0.44626072124836413,0.961149704099661,0.536312657246948,0.7108653341149063,0.7413351654282225,0.22703420815013453,0.05602894840964057,0.46815270022343536,0
0.5946311754594563,0.5822004588902328,0.6835333272212606,0.04619050219409038,0.7034696535143065,0.2616333944879572,0.35016109468687284,0.4261762895886364,0.14983078103379643,0.12251470327600233,0.2505474675577999,0.5435997833078049,0.691294132443331,0.5842612319429773,0.4849471719960494,0.17392133154017508,0.9686241261896156,0.673433742412699,0.09220209678549285,0.5581306043657124,0.38068498546802765,0.2683499316458745,0.09170661126001822,0.06831471049702775,0.5075253913635258,0.708292378324834,0.4102790346414067,0.05864652311144769,0.11954715861517806,0.454339346488313,0.34987253355204584,0.1285604137427132,0.9341189928602844,0.7998143148511445,0.6317026714312102,0.991983774026705,0.9369317316106546,0.7333568538007765,0.4046395698335461,0.7384211670564433,0.9580378486828256,0.9300190991504582,0.8993671285835062,0.5019247969132847,0.9350749326083987,0.6628416213354653,0.6211435026730334,0.6743233841359171,0.06515946205506773,0.1811413564478962,0.7545757811973429,0.894019855225179,0.11722412477694155,0.17542926966726546,0.8931587405218491,0.9935509532242645,0.5516610346768146,0.06728233183373689,0.6212903244756126,0.11430434642926834,0.10307282886928326,0.7311311246953835,0.8976653781858934,0.7977202804518138,0.8178185071660901,0.6050692573857324,0.988459577612366,0.7206744704368643,0.12603781016647075,0.31023274165380177,0.49987966648502935,0.48819341942953354,0.9669239923855568,0.19561165092075494,0.8091726919093613,0.15521141956663553,0.3172421967032475,0.8255624399122489,0.46180116875735255,0.14877160316109095,0.17341537830412956,0.9061652943168101,0.4977182651654003,0.13394509957776424,0.9140988761266666,0.05768265991046484,0.3027877418187861,0.46835545972452053,0.33421954087082617,0.1945394504588166,0.8965493403778724,0.26504855133221583,0.30006395605598335,0.7332199757389103,0.45074674194318465,0.026846145412914635,0.8990243920270579,0.4681056445302225,0.5530816523265176,0.4639156291590689,0.8401525865600924,0.41787292761766803,0.5552267381296934,0.10673516522606019,0.1426241431398314,0.22548568102702948,0.49100502506450105,0.6877674142809067,0.0385607455465542,1
0.8234410026610735,0.7906629775128183,0.7807207718946355,0.8397822786235346,0.1104714882936143,0.5885345507804819,0.9385602130232573,0.5007377414701156,0.1250115755194381,0.3715234303834477,0.0517891907331951,0.5465504313025046,0.01569466395433161,0.39529271426788115,0.006297522459216109,0.9971515294522967,0.01271627768672734,0.3978446560210941,0.6543046667156095,0.1688589899709847,0.8156892065796361,0.8925021279009728,0.5395741242896034,0.6837331924521736,0.16672696917762697,0.1328400040245138,0.2757015343593131,0.962874162795377,0.8732282046860327,0.8699242383656314,0.9601866773439898,0.9649922924647928,0.007279540368528736,0.18094627639592453,0.7197376863668622,0.15922627502484843,0.11616710127107843,0.3646113914356296,0.6106322492826934,0.6766671235188181,0.842790203891127,0.5402863540592254,0.2346394608729887,0.8790823050301972,0.2506225539187116,0.2882412104719827,0.1599914313283215,0.353230223141177,0.5038838823240526,0.03792338293127895,0.9954522422850048,0.65808455148681,0.03413780450507464,0.27210469054003406,0.5864114223285002,0.9338075014032335,0.0027023771425274123,0.5730487716420536,0.0007896354859844301,0.15308908968798296,0.021159289756375377,0.026455070764066946,0.9455414768031044,0.4753711139714937,0.9415085863424301,0.018396370126632533,0.6201822161276199,0.8385809159827063,0.14062116861321605,0.8830879935303874,0.6375473025229808,0.3527963053889521,0.47263941323031955,0.6651171442246394,0.6442521905733085,0.960787902540431,0.26185327567376737,0.5522865735091492,0.5508475683472128,0.6727447348552394,0.643378193916507,0.5664656511353436,0.25918330229261133,0.9035244601241533,0.7066468575504664,0.707421394310853,0.6614593732373274,0.8211829860840137,0.5392983359456027,0.7283918473518202,0.34764748776791543,0.10303276364875158,0.21731446285158684,0.19266572752705435,0.149105369976538,0.291757939969048,0.3482831399491335,0.4705989395590796,0.8238228762790779,0.16408101858788893,0.5689140953895708,0.015173861034219138,0.8825026509008735,0.5642924410362227,0.00833592021556373,0.33065656397397125,0.20573413846891275,0.3688368374507829,0.34876537046541556,0
0.9281173453602597,0.3365155469090414,0.7127159191153816,0.9775627666270429,0.07602940842121786,0.9742316222889266,0.6068347977527777,0.7186676591661145,0.20312063133228997,0.48719732974784835,0.9197337738085686,0.6060562342808629,0.011526626332376555,0.1423903590276575,0.04306197529009992,0.06675103727575726,0.8756933944284441,0.8877818287006151,0.5303185922669577,0.8886152729090852,0.6656137471043159,0.2840679422320621,0.3463634634377659,0.4608271565061096,0.7760674985333702,0.514319310516923,0.7171233007283981,0.26039362753631046,0.3683485526475716,0.7059398079185588,0.08475023284693617,0.6332494972436191,0.8135565968745101,0.9978122521299098,0.8971154549745436,0.989690945469184,0.6696324381173966,0.35633984612796543,0.6993778286142964,0.8037021243574091,0.49702615605904366,0.8521775785718539,0.9249914461737471,0.1786063070038345,0.23663370251300564,0.4959512702969717,0.4242652069457007,0.21074850476832774,0.6038461783015999,0.06477951457741915,0.49394676324409525,0.5592099701147574,0.2623696144772293,0.46789042680514803,0.208732106077271,0.4513523577121682,0.09012700630065595,0.9235598550566715,0.7876350748810796,0.168793430343522,0.9204022300128069,0.39269050646931447,0.9783399049348689,0.706918151990035,0.24961158456142707,0.5187054338017195,0.7407736128777215,0.12608140479118402,0.5304290911072495,0.8263389249899982,0.3672656445120638,0.04727357483539696,0.6664410245328286,0.5113823156913109,0.6904680818285045,0.8435496058936826,0.5428370495235879,0.35745381124038844,0.15892388771297372,0.17517114989614757,0.49482626212799563,0.8921997876743093,0.5601897124826258,0.13485487792314788,0.6813770566444015,0.7510308167482852,0.09821938081741,0.3878061309842288,0.38076615061441565,0.7381926546287502,0.4567030388685239,0.24986581266853258,0.25998154046846556,0.8830424582686788,0.5747737394885621,0.5355734385049992,0.06444881694762428,0.2752452459807897,0.4104215551008873,0.18044359475509053,0.06981477564523542,0.0018203877333796692,0.9124227631196316,0.7230571280613368,0.8713212277861885,0.16124062676193684,0.4476683221736031,0.016238283561634592,0.6070482431463854,0
0.7220926928351402,0.6151710728980573,0.46756617650522836,0.8478561021487994,0.4391456302911717,0.5151718757832884,0.2959488119905245,0.972684722452963,0.4607726235570182,0.5809449396519804,0.019647347681366445,0.045161806223170786,0.5762324301780984,0.9481223496186313,0.6404214697728705,0.7332785385997681,0.8290440412625698,0.8596294467292621,0.29508518569780073,0.8239911509966147,0.1569315670018977,0.7546262391610895,0.2553256431614189,0.8409372101229823,0.5541676302271408,0.7735310542909997,0.5689212743236894,0.25962034460737937,0.4054742821605698,0.18489872350064152,0.849297996153188,0.01621019271178248,0.4635036349809726,0.8169320423408893,0.44183404152759254,0.6015757289479897,0.09714276349991346,0.5320262587574017,0.04941176736446451,0.6136747050400947,0.700876434982246,0.2968919072557814,0.9370645663652633,0.9199264372426117,0.47610346634816203,0.8474043713335057,0.9389906467352298,0.36155088686652115,0.22246354965136605,0.9102870106629269,0.29345193702743055,0.43648965177475463,0.9109475153408152,0.16835845785680248,0.42661423462259895,0.2730600332085025,0.8423878591466778,0.4048925256768535,0.3700030567021797,0.7113348937470824,0.8298229837601006,0.5601497752259162,0.39545936345052535,0.8412092534332519,0.3560669383330374,0.24097652580211548,0.5897126351952409,0.7976598856346262,0.9139209631111274,0.4658640923256908,0.653422992841203,0.7275345033482875,0.2970099360401597,0.8905454971308556,0.09257735799977085,0.9433237348913617,0.05845370229936331,0.726023702893897,0.9984008957926814,0.6014067966918064,0.7120839352298742,0.652790809562369,0.4126152129124284,0.3048425218185986,0.1804956623993833,0.9668450957988052,0.514629933864546,0.0001436387926092575,0.5624308518809454,0.5554353628229276,0.7002159832422425,0.034565513937265036,0.4907479865706822,0.9814376713630893,0.9408048761163533,0.1619421575726816,0.3440769951573336,0.6523020159470014,0.43290210312474253,0.5977768197827272,0.6351420687331014,0.6139359566972045,0.713296573041714,0.9818468865517921,0.7686815005378235,0.3702994323245197,0.8243592436380934,0.2731817952545783,0.39384427662127397,0
0.7982059456913703,0.9229409490683212,0.9724660829764501,0.14524932553341796,0.4929921538185601,0.6575161240445124,0.89084550079257,0.3328282822829681,0.5879924112958035,0.4733164944686922,0.7310494909320339,0.11488370571503925,0.21363891253367273,0.5578115616774291,0.7788477330551328,0.3428945538914737,0.8876057303489876,0.9745577537487914,0.30037682689122924,0.7368873641064306,0.11778989195044165,0.412662858106123,0.9231272228470913,0.4895027713549476,0.7570473213032557,0.37848916545989286,0.8360283528369565,0.5911586539447109,0.23678625436303713,0.7348222906048547,0.5283570422025464,0.7887524571305708,0.6587952612678027,0.7276213025743341,0.2096412947455204,0.22579418377181681,0.10585773329241066,0.25695525133971664,0.7490879827359257,0.5367440365144617,0.5076463142285238,0.640929401535002,0.6370810775518262,0.9840963187811181,0.6651563530701761,0.32677469187589214,0.06308359282336351,0.09563440998326678,0.9631377483225982,0.31577376067939544,0.9128929909711828,0.344711727379141,0.5314393200371769,0.6725896650867093,0.8216417525356545,0.4209300423002392,0.7534195433641107,0.5993117787633583,0.3732751791514982,0.20708205351159603,0.8802400648306968,0.4008867516207958,0.6128048078269488,0.9281661461737543,0.8056596559984897,0.06822281561337873,0.6573493400887623,0.3256501762155253,0.9183313291613291,0.4527948222427802,0.013682191577139347,0.03570818385503938,0.3515105136588026,0.024111395007556546,0.26093957501154375,0.8221266845754963,0.6956672239806319,0.8607707858771546,0.11569182762643326,0.35509576685608624,0.5364426486320598,0.9192391700197413,0.7808249449666433,0.965577689826832,0.3721488378054245,0.3668079642906301,0.8360914982423855,0.9551480560231,0.300582635432457,0.9355955668467454,0.6338427913612157,0.24698356628512896,0.35574511482448956,0.33594811537334335,0.8880148228213266,0.015616378917383544,0.34357494472943884,0.17867747168728243,0.10845179564673346,0.17562973939574944,0.8192485696736717,0.136303552002498,0.7926492861086388,0.6599592223181122,0.7045044205605079,0.44008327158522786,0.26811875135676244,0.8752378794059145,0.20156934613986255,1
0.4922555770642506,0.3235576309561712,0.9065915398869782,0.5313987634297235,0.4183434391557701,0.6650800008336489,0.8941944253698347,0.3047946625174274,0.3833401292005151,0.5565893509741733,0.24112578672867657,0.08235222410707499,0.3276952469126927,0.4509971754974692,0.7993199399300491,0.3613392231586615,0.482170969944672,0.04159216697155399,0.9835176020212832,0.8576253084921165,0.22474988881693225,0.33950555224566925,0.8425315449494086,0.7568132866135308,0.0820927171099406,0.9026761826350979,0.9432944840417569,0.6586213510595295,0.8321521063979255,0.05340922058169684,0.6227675254626006,0.8240349212387887,0.340734018977114,0.1150014300851896,0.949682265583897,0.14149521543880228,0.018521747269930944,0.1196122505599726,0.2151635067822687,0.428465497050751,0.6749494753857455,0.4908825516961324,0.9195083173300946,0.11225356892820582,0.7849310401810451,0.7338654662467329,0.8163965787150504,0.2156125136845377,0.24640789040505884,0.6616246395975136,0.6668509793696562,0.8581219496944381,0.8215179316774499,0.359993074822026,0.708342097213069,0.16355738525559338,0.2479757220790153,0.21176990352096658,0.8230350506739068,0.6140370782677984,0.5916647972022371,0.5952423182362957,0.7049856965481387,0.31733149042381115,0.8998772674268832,0.303308944864201,0.6813817473127536,0.7191857887896624,0.2768349124485884,0.005623491982786555,0.6919628048938423,0.4143701334920815,0.10937829606658811,0.4100821050666763,0.7314545224977268,0.004489655790391067,0.5660022688931978,0.3066669428762332,0.23334044846688995,0.019684356284641602,0.4230919437389147,0.635511893007082,0.5356329371595655,0.5898139895569395,0.4628200378246695,0.29646520465591797,0.5342922822067051,0.1770295057248613,0.955802392746599,0.08567173636203473,0.9139402106647946,0.5301456077318687,0.1663345968296983,0.6384561326741485,0.6153959051713783,0.37193935699749114,0.6455339877474839,0.12518146413264886,0.4097037990136063,0.4881334686048818,0.6543908098142182,0.3696326233816294,0.40764704901406046,0.1993234416780677,0.3197024899756181,0.21097867857572938,0.5542404965167015,0.191891995107903,0.5741801931500652,0
0.455644437250173,0.7721655562045762,0.35809428113503594,0.14240875733915215,0.8522434756397215,0.5497010828502987,0.7397914046131779,0.10958319584228982,0.6677901112866546,0.13265904379732008,0.46260514586312695,0.9845378185834952,0.23681298098668113,0.433757385609676,0.3236719220462764,0.32092079442768806,0.9157997591093312,0.010476890317126508,0.34612073825500833,0.07762241998493835,0.30712663631390247,0.4069384356221434,0.0826908549769263,0.29264295266845775,0.03818454575809549,0.2609932041544121,0.9936412333212085,0.3683252381124774,0.5607825349639941,0.013139082496468335,0.7583716697922339,0.7703564387016901,0.07201526807957748,0.5923443847117571,0.8592664951893687,0.9451423126432693,0.5270447383553528,0.1410995772588115,0.5975771934227909,0.20893975003931398,0.9872004646165013,0.6659089864967176,0.004622198307798864,0.8779581704955984,0.9459490458526757,0.06050882496191312,0.02993104229510757,0.6826068863564498,0.893160072778875,0.2995759721595971,0.4527367288238101,0.10676980693776117,0.31852430854818325,0.025918919539449248,0.8145587315562705,0.16093815382221488,0.7881715781725971,0.6745064388479657,0.7455552702867806,0.32256307124364436,0.0530136934547345,0.2606653069143683,0.9970482176440658,0.6174636587267133,0.08236069721479222,0.38077498712200664,0.32915442491133473,0.7966299547377939,0.9770926631212418,0.10807889008172256,0.7486514104261032,0.07899377043822087,0.6928936896341672,0.5939401786973862,0.1869820852158346,0.04084889076725673,0.5709040120526967,0.5816390784741488,0.18101913320184326,0.3990529935729753,0.04116695639536927,0.5531391380254812,0.07280818652499099,0.8743222656222448,0.5865042254786188,0.2527330262173545,0.005712946882994618,0.4744824184285389,0.6066269916315533,0.8622118862738207,0.5270612325877456,0.15793945472357818,0.861491981178724,0.4049987509831787,0.02134523521360876,0.5101067325405007,0.42592011385731077,0.0615336419441046,0.4775705036522816,0.08913327786985858,0.09840687671149839,0.5146407416465855,0.292138918615095,0.15199157829932708,0.26122950202409934,0.8155638981503385,0.2764415790296618,0.17970185825924323,0.40371942865908295,0
0.6088825742527788,0.11466000885484406,0.1319982251769749,0.9491447068683805,0.502674058780232,0.8984598597836405,0.7130939937394053,0.9075817030509512,0.4338651201888196,0.8725937442056588,0.9814568461732247,0.5144178044590517,0.137389590321488,0.6491366349205382,0.2891739211611304,0.39058426185041306,0.6085120160926534,0.6078657570905539,0.047273181772733985,0.9962906121085436,0.5273741472725155,0.2830093665473806,0.3657439745347537,0.029096294718470417,0.2536489993002544,0.9671311085418477,0.8788485097628671,0.6676976098503109,0.8154332220820892,0.30281867643966276,0.991563475512429,0.8694983887217486,0.8588283322522815,0.9564417873839922,0.5505130776958758,0.7286708983996283,0.12200229955140218,0.027171172276346578,0.26781721901259403,0.5399357233749199,0.5825008828866989,0.02066421141970054,0.193274048365207,0.8995797513845502,0.5772162194035775,0.5062005974568033,0.6416571174948899,0.4269852086576972,0.13869113579835401,0.040033317918499955,0.7305516244371012,0.34063289087623283,0.8934834304723603,0.8342988455556071,0.9074473606156905,0.27699891768783524,0.08867886199528896,0.6524721050227803,0.49445261727898315,0.8050480823700653,0.9342984644576373,0.38172001791460575,0.8513997838923822,0.759449626826002,0.9616232044901093,0.23623015616369125,0.6549987426946163,0.787165870902399,0.16087949314542527,0.20933498472998346,0.11401304067119444,0.8486110922923951,0.3974526099789253,0.2980450480897713,0.5047407823813299,0.46293025495473217,0.8063969717752009,0.20895902474971884,0.2855346124247996,0.8366170045262858,0.28579763160261495,0.9581484026032254,0.40152822739836247,0.4070995131428199,0.065918712178476,0.26560010918616583,0.0388581768240972,0.00046605162603485795,0.6999715488331373,0.1996763771733766,0.14057572817325303,0.7856572371572726,0.9731761789844391,0.5382479238709745,0.3878195466678592,0.09996621276985307,0.5070655056441367,0.31385130835139896,0.926477412020916,0.2820048838927386,0.9133153559755066,0.855123681425529,0.1424286133629208,0.8693368409617046,0.18070897922389684,0.2816620622734103,0.4295155246631456,0.6859572209115202,0.29957244559463847,1
0.7814028985598255,0.5804268168194606,0.8246210319900414,0.17488231442722524,0.9699955197520044,0.9003655427305087,0.02479172860527823,0.2613996298655481,0.5273389930199683,0.6312508817169706,0.9159418401330987,0.26037379744605615,0.1436490207228157,0.38207632134854874,0.7349595766100675,0.7691927681060531,0.874922330646509,0.6294272196934405,0.418539217222645,0.36573935797284984,0.36633479944968095,0.19846179219893345,0.6692008664605106,0.35188578077731103,0.9791277323873315,0.5025939005387123,0.5853493900690104,0.725053799042033,0.9158427824870685,0.252836195865236,0.39213264143358484,0.4593536324673708,0.919409528210176,0.7264735779298236,0.3288769934046897,0.5120053992598119,0.9736292297755904,0.85452607688831,0.3372904766125451,0.7419491587195614,0.13511273861418394,0.7752614391756802,0.9435745251568718,0.35276287386610294,0.8147964278352813,0.30455958578193765,0.2852224270888629,0.8987748188176637,0.41935399389475403,0.06672622601907618,0.11188097687821741,0.7682020435726385,0.8091843236386279,0.27474840163668,0.26239615435144814,0.052027965920174,0.8473633074890311,0.9966864789070191,0.9583727263332172,0.37623622805451273,0.14639389933886193,0.8449932935830872,0.5937411444827934,0.6751090869055545,0.6387375156504802,0.1921617163384599,0.48883959663174315,0.4486556485454585,0.36516239527785066,0.8308023997776731,0.6507006883550541,0.39104513826327636,0.9559638648197675,0.4383647933740745,0.4581632601029909,0.28327002939322543,0.5466298363017708,0.4032692776880331,0.14174422877447768,0.4151280887480686,0.6854227537766312,0.2080577553017059,0.5496078830515835,0.026590158199948588,0.5960446492889694,0.8811567476775833,0.7423605391723742,0.1914210428190921,0.8685930329005056,0.04511706894942136,0.7259774124784785,0.8575928273996611,0.5228902359074767,0.8477078802103136,0.5794447129519577,0.7189931806443894,0.020730368411681077,0.12829335167610734,0.9160551597009646,0.9052996791147633,0.3487195334397165,0.030656834909252306,0.6027938505544758,0.41894820367903396,0.28770985093459733,0.3017901469910521,0.0850671998190905,0.31904520438221995,0.6301683639205261,0
0.9445614633415322,0.10775842816502013,0.6646874463365943,0.1975898503127741,0.8822919823987851,0.5273722883228656,0.36175277411036233,0.6851889954613828,0.9672001167631955,0.03425144618686149,0.9010147112909835,0.9224447511897989,0.7234068766174193,0.12884128988714094,0.9453385133288151,0.49435968107609285,0.021607522737740914,0.8191245995087694,0.3022119905502184,0.9820737043588972,0.09183369954927323,0.3552067274406504,0.45097149070621534,0.7595114508022296,0.9607880065763594,0.8855026640509099,0.14293155109835143,0.3322631391055688,0.11667001081939021,0.6426566365313414,0.19700620228736565,0.32628723137558313,0.4210437362633501,0.9749992796724992,0.6028680268184681,0.46933446176486926,0.31731035755224957,0.3192653737714326,0.7362295879785768,0.8993671411374743,0.5741404878088011,0.9172480981746298,0.29568946483267144,0.3501528415176791,0.6149903750154134,0.1694246115424468,0.8862986540506925,0.7678878005303047,0.7685933071106136,0.8050593433584617,0.9220052784661813,0.0477904247384322,0.48027254704034283,0.4987749040548912,0.5191498005877457,0.7973032722143614,0.04157889074330601,0.4788895457862642,0.5148195017993485,0.39797307083768163,0.7718708951583827,0.7604967982130586,0.3857794480864557,0.05461101256898282,0.9599078747227348,0.7203150642917185,0.059651299207486574,0.17785061403346014,0.20481389861292287,0.19391586241827174,0.23453277032547015,0.3488438382140676,0.1676169815986276,0.7149009643419003,0.8863501710392723,0.06739992165547681,0.5362346106646053,0.30857122081540944,0.6178784061916875,0.5709375914604383,0.8061935987505363,0.20028634084339503,0.49550424657538483,0.16449548440277206,0.4560244850271392,0.8341539939233371,0.4607581450102688,0.3437737960433592,0.48057535191797307,0.6449964583341018,0.5917080036056556,0.7544557830019532,0.20912286110300649,0.3239663375103645,0.3750163907405427,0.8348328001788581,0.28564585913911433,0.7982474381570293,0.07661799811341963,0.04196636146018573,0.7535441719430844,0.49754287394540886,0.8186751083681603,0.799971435447956,0.7564925049929152,0.0865695591690907,0.9862783917892022,0.0856703192743149,0.6500186624990666,1
